position_name,position_idx,layer,feature_id,feature_type,activation_value,steering_scale,move,prob_diff,original_prob,modified_prob,fen
pos_20,20,1,11907,transcoder,0.9953451752662659,-2.0,f3e5,-0.38879210874438286,0.4265449047088623,0.037752795964479446,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_3,3,1,853,transcoder,1.2332260608673096,-2.0,f3e5,-0.38742998614907265,0.4265449047088623,0.03911491855978966,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_21,21,7,14977,transcoder,1.6010267734527588,-2.0,f3e5,-0.37913277745246887,0.4265449047088623,0.04741212725639343,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_21,21,9,786,transcoder,0.7339487671852112,-2.0,f3e5,-0.3742903284728527,0.4265449047088623,0.0522545762360096,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_20,20,2,15512,transcoder,0.8344085216522217,-2.0,f3e5,-0.3725110702216625,0.4265449047088623,0.05403383448719978,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_20,20,3,1599,transcoder,1.0415526628494263,-2.0,f3e5,-0.3672717735171318,0.4265449047088623,0.0592731311917305,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_0,0,10,10273,transcoder,28.406965255737305,-2.0,f3e5,-0.36477842181921005,0.4265449047088623,0.06176648288965225,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_20,20,4,8194,transcoder,1.2885198593139648,-2.0,f3e5,-0.3602234721183777,0.4265449047088623,0.06632143259048462,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_20,20,3,2651,lorsa,3.3821523189544678,-2.0,f3e5,-0.3589553236961365,0.4265449047088623,0.06758958101272583,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_20,20,6,2562,transcoder,1.9573559761047363,-2.0,f3e5,-0.35826582461595535,0.4265449047088623,0.06827908009290695,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,2,14795,lorsa,4.014857292175293,-2.0,f3e5,-0.3559115082025528,0.4265449047088623,0.07063339650630951,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_21,21,14,10843,lorsa,3.2089242935180664,-2.0,f3e5,-0.3557438999414444,0.4265449047088623,0.07080100476741791,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_3,3,4,8453,transcoder,1.2023983001708984,-2.0,f3e5,-0.3541580140590668,0.4265449047088623,0.07238689064979553,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_59,59,1,11215,lorsa,4.212584495544434,-2.0,f3e5,-0.35225921869277954,0.4265449047088623,0.07428568601608276,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_20,20,2,10777,lorsa,3.3418948650360107,-2.0,f3e5,-0.3497876077890396,0.4265449047088623,0.07675729691982269,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_0,0,8,11854,transcoder,18.983810424804688,-2.0,f3e5,-0.3491688370704651,0.4265449047088623,0.07737606763839722,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_21,21,10,5512,transcoder,0.5156635642051697,-2.0,f3e5,-0.3458992466330528,0.4265449047088623,0.08064565807580948,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,1,11614,lorsa,4.405508518218994,-2.0,f3e5,-0.34395671635866165,0.4265449047088623,0.08258818835020065,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_59,59,2,8892,lorsa,2.757359743118286,-2.0,f3e5,-0.3203664794564247,0.4265449047088623,0.10617842525243759,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_21,21,12,9376,transcoder,0.6619082689285278,-2.0,f3e5,-0.31632838398218155,0.4265449047088623,0.11021652072668076,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
