source_layer,source_pos,source_feature,source_type,target_layer,target_pos,target_feature,target_type,original_activation,modified_activation,activation_change,steering_scale,reduction_ratio,target_node_str,steering_nodes_count
0,18,13967,lorsa,3,52,13804,lorsa,2.2164523601531982,1.9020406007766724,-0.3144117593765259,0.0,-0.14185360580219922,"Node(id=6_13804_52, type=lorsa, layer=3, feature=13804, pos=52)",1
0,18,13967,lorsa,12,36,1109,lorsa,0.8613160252571106,0.0,-0.8613160252571106,0.0,-1.0,"Node(id=24_1109_36, type=lorsa, layer=12, feature=1109, pos=36)",1
0,18,13967,lorsa,13,57,4451,transcoder,0.19393160939216614,0.16520847380161285,-0.028723135590553284,0.0,-0.14810961287115249,"Node(id=27_4451_57, type=transcoder, layer=13, feature=4451, pos=57)",1
0,19,7213,lorsa,0,19,2856,transcoder,0.40664350986480713,0.0,-0.40664350986480713,0.0,-1.0,"Node(id=1_2856_19, type=transcoder, layer=0, feature=2856, pos=19)",1
0,19,7213,lorsa,1,27,13544,transcoder,0.31514617800712585,0.19430401921272278,-0.12084215879440308,0.0,-0.38344795916157576,"Node(id=3_13544_27, type=transcoder, layer=1, feature=13544, pos=27)",1
0,19,7213,lorsa,2,36,3155,lorsa,4.220008850097656,3.728471279144287,-0.49153757095336914,0.0,-0.11647785310734464,"Node(id=4_3155_36, type=lorsa, layer=2, feature=3155, pos=36)",1
0,19,7213,lorsa,2,43,13043,lorsa,1.8772099018096924,1.6861462593078613,-0.19106364250183105,0.0,-0.10178064920584501,"Node(id=4_13043_43, type=lorsa, layer=2, feature=13043, pos=43)",1
0,19,7213,lorsa,2,27,12270,transcoder,0.32696858048439026,0.2923799753189087,-0.03458860516548157,0.0,-0.10578571529484575,"Node(id=5_12270_27, type=transcoder, layer=2, feature=12270, pos=27)",1
0,19,7213,lorsa,2,43,16294,transcoder,0.3670580983161926,0.32130834460258484,-0.04574975371360779,0.0,-0.12463899835877713,"Node(id=5_16294_43, type=transcoder, layer=2, feature=16294, pos=43)",1
0,19,7213,lorsa,12,36,1109,lorsa,0.8613160252571106,0.0,-0.8613160252571106,0.0,-1.0,"Node(id=24_1109_36, type=lorsa, layer=12, feature=1109, pos=36)",1
0,20,10079,lorsa,0,20,4675,transcoder,1.4636274576187134,1.1406975984573364,-0.32292985916137695,0.0,-0.22063665004397776,"Node(id=1_4675_20, type=transcoder, layer=0, feature=4675, pos=20)",1
0,20,10079,lorsa,1,20,2401,lorsa,1.9988032579421997,1.2261985540390015,-0.7726047039031982,0.0,-0.38653364248495736,"Node(id=2_2401_20, type=lorsa, layer=1, feature=2401, pos=20)",1
0,20,10079,lorsa,1,20,11907,transcoder,0.9953451752662659,0.8229068517684937,-0.17243832349777222,0.0,-0.17324474743311338,"Node(id=3_11907_20, type=transcoder, layer=1, feature=11907, pos=20)",1
0,20,10079,lorsa,13,57,4451,transcoder,0.19393160939216614,0.1646447330713272,-0.029286876320838928,0.0,-0.1510165176921487,"Node(id=27_4451_57, type=transcoder, layer=13, feature=4451, pos=57)",1
0,20,10079,lorsa,14,36,8780,lorsa,0.4743020236492157,0.41327089071273804,-0.06103113293647766,0.0,-0.12867567476712913,"Node(id=28_8780_36, type=lorsa, layer=14, feature=8780, pos=36)",1
0,21,13967,lorsa,0,21,3216,transcoder,1.5138540267944336,0.7793757319450378,-0.7344782948493958,0.0,-0.4851711471842791,"Node(id=1_3216_21, type=transcoder, layer=0, feature=3216, pos=21)",1
0,21,13967,lorsa,1,21,612,transcoder,0.636751115322113,0.48649540543556213,-0.1502557098865509,0.0,-0.23597243298198403,"Node(id=3_612_21, type=transcoder, layer=1, feature=612, pos=21)",1
0,21,13967,lorsa,1,21,1612,transcoder,0.3383256196975708,0.17605677247047424,-0.16226884722709656,0.0,-0.4796232912309409,"Node(id=3_1612_21, type=transcoder, layer=1, feature=1612, pos=21)",1
0,21,13967,lorsa,1,21,14853,transcoder,0.7213744521141052,0.43336114287376404,-0.2880133092403412,0.0,-0.3992563202041205,"Node(id=3_14853_21, type=transcoder, layer=1, feature=14853, pos=21)",1
0,21,13967,lorsa,1,36,4098,transcoder,0.3550102114677429,0.3059316575527191,-0.049078553915023804,0.0,-0.13824547105874785,"Node(id=3_4098_36, type=transcoder, layer=1, feature=4098, pos=36)",1
0,21,13967,lorsa,1,36,4185,transcoder,0.18272526562213898,0.15727995336055756,-0.02544531226158142,0.0,-0.13925448226847983,"Node(id=3_4185_36, type=transcoder, layer=1, feature=4185, pos=36)",1
0,21,13967,lorsa,1,36,9415,transcoder,0.25213298201560974,0.18141601979732513,-0.0707169622182846,0.0,-0.28047485756507046,"Node(id=3_9415_36, type=transcoder, layer=1, feature=9415, pos=36)",1
0,21,13967,lorsa,1,36,10566,transcoder,0.5374178886413574,0.43615931272506714,-0.10125857591629028,0.0,-0.18841683177365273,"Node(id=3_10566_36, type=transcoder, layer=1, feature=10566, pos=36)",1
0,21,13967,lorsa,1,36,14494,transcoder,0.36541199684143066,0.3275705575942993,-0.03784143924713135,0.0,-0.10355828372967327,"Node(id=3_14494_36, type=transcoder, layer=1, feature=14494, pos=36)",1
0,21,13967,lorsa,2,36,14586,lorsa,1.527178168296814,1.3338468074798584,-0.19333136081695557,0.0,-0.1265938479415067,"Node(id=4_14586_36, type=lorsa, layer=2, feature=14586, pos=36)",1
0,21,13967,lorsa,2,36,3105,transcoder,0.35761964321136475,0.3207436501979828,-0.03687599301338196,0.0,-0.1031151216477979,"Node(id=5_3105_36, type=transcoder, layer=2, feature=3105, pos=36)",1
0,21,13967,lorsa,2,36,3355,transcoder,0.26700669527053833,0.2351166158914566,-0.031890079379081726,0.0,-0.11943550459200974,"Node(id=5_3355_36, type=transcoder, layer=2, feature=3355, pos=36)",1
0,21,13967,lorsa,2,36,10873,transcoder,0.6764044165611267,0.5916078090667725,-0.08479660749435425,0.0,-0.12536376968894491,"Node(id=5_10873_36, type=transcoder, layer=2, feature=10873, pos=36)",1
0,21,13967,lorsa,2,36,15252,transcoder,0.285544753074646,0.24165834486484528,-0.04388640820980072,0.0,-0.15369362503512052,"Node(id=5_15252_36, type=transcoder, layer=2, feature=15252, pos=36)",1
0,21,13967,lorsa,2,36,15667,transcoder,0.26635974645614624,0.23115278780460358,-0.035206958651542664,0.0,-0.13217822557636041,"Node(id=5_15667_36, type=transcoder, layer=2, feature=15667, pos=36)",1
0,21,13967,lorsa,3,27,1736,lorsa,4.417971134185791,3.9749813079833984,-0.4429898262023926,0.0,-0.10026996844198106,"Node(id=6_1736_27, type=lorsa, layer=3, feature=1736, pos=27)",1
0,21,13967,lorsa,3,43,5917,lorsa,2.1945083141326904,1.9421422481536865,-0.2523660659790039,0.0,-0.11499891085112775,"Node(id=6_5917_43, type=lorsa, layer=3, feature=5917, pos=43)",1
0,21,13967,lorsa,3,44,4674,lorsa,1.512020468711853,1.2965037822723389,-0.21551668643951416,0.0,-0.14253556145514412,"Node(id=6_4674_44, type=lorsa, layer=3, feature=4674, pos=44)",1
