position_name,position_idx,layer,feature_id,feature_type,activation_value,steering_scale,move,prob_diff,original_prob,modified_prob,fen
pos_55,55,0,11076,transcoder,1.237419605255127,-2.0,h3h7,-0.2708740532398224,0.28752148151397705,0.016647428274154663,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,1,780,lorsa,1.3893356323242188,-2.0,h3h7,-0.2568773441016674,0.28752148151397705,0.030644137412309647,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_54,54,0,7083,lorsa,2.4597136974334717,-2.0,h3h7,-0.25221940129995346,0.28752148151397705,0.03530208021402359,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,14,11103,transcoder,0.5930737257003784,-2.0,h3h7,-0.25101668760180473,0.28752148151397705,0.03650479391217232,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,0,8135,transcoder,1.4900935888290405,-2.0,h3h7,-0.2501428537070751,0.28752148151397705,0.03737862780690193,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,3,15009,transcoder,0.8224453330039978,-2.0,h3h7,-0.24826163053512573,0.28752148151397705,0.03925985097885132,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,6,7034,transcoder,0.6798377633094788,-2.0,h3h7,-0.2428586483001709,0.28752148151397705,0.04466283321380615,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,6,4099,transcoder,2.014463186264038,-2.0,h3h7,-0.24195273220539093,0.28752148151397705,0.04556874930858612,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,5493,lorsa,1.5707951784133911,-2.0,h3h7,-0.24172662198543549,0.28752148151397705,0.045794859528541565,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_54,54,7,14452,transcoder,4.643435478210449,-2.0,h3h7,-0.24120412021875381,0.28752148151397705,0.046317361295223236,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,1,1377,transcoder,0.5498209595680237,-2.0,h3h7,-0.24101445823907852,0.28752148151397705,0.04650702327489853,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,2549,transcoder,0.5423716306686401,-2.0,h3h7,-0.24010923132300377,0.28752148151397705,0.04741225019097328,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,2,11401,lorsa,1.9274051189422607,-2.0,h3h7,-0.23861614614725113,0.28752148151397705,0.04890533536672592,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_54,54,0,12254,transcoder,0.5052937865257263,-2.0,h3h7,-0.23822497576475143,0.28752148151397705,0.049296505749225616,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,4,3675,transcoder,0.6166015863418579,-2.0,h3h7,-0.23787950351834297,0.28752148151397705,0.04964197799563408,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,1,1816,transcoder,0.8825504183769226,-2.0,h3h7,-0.2372853010892868,0.28752148151397705,0.05023618042469025,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,2905,transcoder,0.5370144248008728,-2.0,h3h7,-0.23631346970796585,0.28752148151397705,0.0512080118060112,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_54,54,0,15755,lorsa,3.086703062057495,-2.0,h3h7,-0.2321019358932972,0.28752148151397705,0.055419545620679855,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_54,54,0,11720,transcoder,0.5299642086029053,-2.0,h3h7,-0.22405187040567398,0.28752148151397705,0.06346961110830307,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,13,12356,transcoder,3.18350887298584,-2.0,h3h7,-0.221309132874012,0.28752148151397705,0.06621234863996506,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_19,19,7,10549,transcoder,2.072998046875,-2.0,h3h7,-0.21939555555582047,0.28752148151397705,0.06812592595815659,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,4,2320,transcoder,2.978559732437134,-2.0,h3h7,-0.21895714104175568,0.28752148151397705,0.06856434047222137,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,3,12235,lorsa,2.4719231128692627,-2.0,h3h7,-0.21759939938783646,0.28752148151397705,0.0699220821261406,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,5,2419,transcoder,0.6756512522697449,-2.0,h3h7,-0.20844807475805283,0.28752148151397705,0.07907340675592422,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,8,12466,lorsa,5.128899097442627,-2.0,h3h7,-0.20694717019796371,0.28752148151397705,0.08057431131601334,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,11,11974,transcoder,3.381885051727295,-2.0,h3h7,-0.20458415150642395,0.28752148151397705,0.0829373300075531,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_1,1,10,10273,transcoder,28.066740036010742,-2.0,h3h7,-0.20312640815973282,0.28752148151397705,0.08439507335424423,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_63,63,7,3804,transcoder,1.3894561529159546,-2.0,h3h7,-0.2028736025094986,0.28752148151397705,0.08464787900447845,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,7,7600,transcoder,1.5129057168960571,-2.0,h3h7,-0.20017318427562714,0.28752148151397705,0.08734829723834991,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,2,4901,transcoder,1.173736810684204,-2.0,h3h7,-0.19834767282009125,0.28752148151397705,0.0891738086938858,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,2,11309,transcoder,0.29157570004463196,-2.0,h3h7,-0.1973903775215149,0.28752148151397705,0.09013110399246216,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,0,10079,lorsa,3.5382158756256104,-2.0,h3h7,-0.19353751838207245,0.28752148151397705,0.0939839631319046,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,2,6076,lorsa,1.7181307077407837,-2.0,h3h7,-0.19287390261888504,0.28752148151397705,0.09464757889509201,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,12836,transcoder,0.3047124743461609,-2.0,h3h7,-0.19007713347673416,0.28752148151397705,0.09744434803724289,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_50,50,7,10753,transcoder,1.0690118074417114,-2.0,h3h7,-0.1899629831314087,0.28752148151397705,0.09755849838256836,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,14,16044,lorsa,2.606524705886841,-2.0,h3h7,-0.18640214949846268,0.28752148151397705,0.10111933201551437,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,12,15674,transcoder,0.6342616677284241,-2.0,h3h7,-0.18561579287052155,0.28752148151397705,0.1019056886434555,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,1,8308,lorsa,1.5582549571990967,-2.0,h3h7,-0.1842094585299492,0.28752148151397705,0.10331202298402786,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,1,1824,transcoder,0.6892250180244446,-2.0,h3h7,-0.18388040363788605,0.28752148151397705,0.103641077876091,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_19,19,0,12801,transcoder,1.322563648223877,-2.0,h3h7,-0.18300113081932068,0.28752148151397705,0.10452035069465637,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,14,3391,transcoder,0.7034270167350769,-2.0,h3h7,-0.18265168368816376,0.28752148151397705,0.1048697978258133,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,4945,transcoder,0.1812516152858734,-2.0,h3h7,-0.17511828988790512,0.28752148151397705,0.11240319162607193,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,11,2278,transcoder,0.4227127730846405,-2.0,h3h7,-0.17395039647817612,0.28752148151397705,0.11357108503580093,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,1,7963,transcoder,0.6885604858398438,-2.0,h3h7,-0.1738266944885254,0.28752148151397705,0.11369478702545166,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,2,12879,lorsa,2.5271050930023193,-2.0,h3h7,-0.16756536811590195,0.28752148151397705,0.1199561133980751,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_1,1,8,11854,transcoder,18.707630157470703,-2.0,h3h7,-0.16752047836780548,0.28752148151397705,0.12000100314617157,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,14,15619,transcoder,1.2117552757263184,-2.0,h3h7,-0.16731514036655426,0.28752148151397705,0.12020634114742279,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,3,12206,lorsa,1.9337397813796997,-2.0,h3h7,-0.16649270802736282,0.28752148151397705,0.12102877348661423,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,5178,lorsa,0.9308107495307922,-2.0,h3h7,-0.16611836105585098,0.28752148151397705,0.12140312045812607,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,6817,lorsa,1.5663280487060547,-2.0,h3h7,-0.16600202769041061,0.28752148151397705,0.12151945382356644,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,2,13261,transcoder,0.6239655017852783,-2.0,h3h7,-0.16201019287109375,0.28752148151397705,0.1255112886428833,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,4151,lorsa,0.5965599417686462,-2.0,h3h7,-0.1611495167016983,0.28752148151397705,0.12637196481227875,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,13,3932,transcoder,0.7734141945838928,-2.0,h3h7,-0.16091930866241455,0.28752148151397705,0.1266021728515625,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,9,12666,transcoder,0.6803210973739624,-2.0,h3h7,-0.1605391502380371,0.28752148151397705,0.12698233127593994,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,7,14502,lorsa,2.268876075744629,-2.0,h3h7,-0.1597863882780075,0.28752148151397705,0.12773509323596954,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_6,6,1,13953,transcoder,2.1033570766448975,-2.0,h3h7,-0.1566501408815384,0.28752148151397705,0.13087134063243866,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,8,9586,lorsa,2.2772367000579834,-2.0,h3h7,-0.1543048918247223,0.28752148151397705,0.13321658968925476,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,4,9914,transcoder,0.5230033993721008,-2.0,h3h7,-0.1534043848514557,0.28752148151397705,0.13411709666252136,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,1,9682,lorsa,2.450392484664917,-2.0,h3h7,-0.15320976078510284,0.28752148151397705,0.1343117207288742,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,1,6844,transcoder,0.542878270149231,-2.0,h3h7,-0.15098170936107635,0.28752148151397705,0.1365397721529007,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,1,15014,lorsa,0.4733544886112213,-2.0,h3h7,-0.14888125658035278,0.28752148151397705,0.13864022493362427,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_54,54,3,9407,transcoder,0.9804326891899109,-2.0,h3h7,-0.14857815206050873,0.28752148151397705,0.13894332945346832,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,5221,lorsa,0.9648327231407166,-2.0,h3h7,-0.1483888179063797,0.28752148151397705,0.13913266360759735,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_54,54,5,13299,transcoder,0.4998253881931305,-2.0,h3h7,-0.14699867367744446,0.28752148151397705,0.1405228078365326,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,4,16282,lorsa,1.991599440574646,-2.0,h3h7,-0.14599522948265076,0.28752148151397705,0.1415262520313263,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
