source_layer,source_pos,source_feature,source_type,target_layer,target_pos,target_feature,target_type,original_activation,modified_activation,activation_change,steering_scale,reduction_ratio,target_node_str,steering_nodes_count
0,51,2952,transcoder,13,51,13122,transcoder,0.9594287276268005,0.0,-0.9594287276268005,0.0,-1.0,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
0,45,12663,transcoder,13,51,13122,transcoder,0.9594287276268005,0.5832981467247009,-0.3761305809020996,0.0,-0.3920359794025338,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
0,45,7465,lorsa,13,51,13122,transcoder,0.9594287276268005,0.637477695941925,-0.3219510316848755,0.0,-0.33556534468301674,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
13,51,13122,transcoder,14,51,11103,transcoder,1.2022953033447266,0.383722186088562,-0.8185731172561646,0.0,-0.6808419819814103,"Node(id=29_11103_51, type=transcoder, layer=14, feature=11103, pos=51)",1
0,55,11076,transcoder,13,51,13122,transcoder,0.9594287276268005,0.7468442320823669,-0.2125844955444336,0.0,-0.22157403611446258,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
0,3,13486,transcoder,13,51,13122,transcoder,0.9594287276268005,0.768854022026062,-0.19057470560073853,0.0,-0.1986335202533861,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
0,14,12663,transcoder,13,51,13122,transcoder,0.9594287276268005,0.8326490521430969,-0.1267796754837036,0.0,-0.13214079569756065,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
0,5,13486,transcoder,13,51,13122,transcoder,0.9594287276268005,0.8454064130783081,-0.11402231454849243,0.0,-0.11884396544028118,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
0,23,8135,transcoder,13,51,13122,transcoder,0.9594287276268005,0.0,-0.9594287276268005,0.0,-1.0,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
13,51,13122,transcoder,14,51,2640,transcoder,1.2701964378356934,0.8125187754631042,-0.4576776623725891,0.0,-0.36032037938354866,"Node(id=29_2640_51, type=transcoder, layer=14, feature=2640, pos=51)",1
11,51,9680,transcoder,13,51,13122,transcoder,0.9594287276268005,0.8277422785758972,-0.13168644905090332,0.0,-0.13725506153712633,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
12,51,8628,transcoder,13,51,13122,transcoder,0.9594287276268005,0.6427307724952698,-0.31669795513153076,0.0,-0.3300901317754999,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
13,51,13122,transcoder,14,51,11169,transcoder,0.6642193794250488,0.42735978960990906,-0.23685958981513977,0.0,-0.3565984329155925,"Node(id=29_11169_51, type=transcoder, layer=14, feature=11169, pos=51)",1
11,51,11974,transcoder,13,51,13122,transcoder,0.9594287276268005,0.8183145523071289,-0.14111417531967163,0.0,-0.14708145717996715,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
13,51,13122,transcoder,14,51,4640,lorsa,1.3973380327224731,1.1852667331695557,-0.21207129955291748,0.0,-0.1517680722822186,"Node(id=28_4640_51, type=lorsa, layer=14, feature=4640, pos=51)",1
12,51,15847,transcoder,13,51,13122,transcoder,0.9594287276268005,0.6359819173812866,-0.3234468102455139,0.0,-0.3371243750909745,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
13,51,13122,transcoder,14,51,13673,lorsa,0.8683499097824097,0.7023073434829712,-0.16604256629943848,0.0,-0.19121619571659226,"Node(id=28_13673_51, type=lorsa, layer=14, feature=13673, pos=51)",1
13,51,13122,transcoder,14,51,790,transcoder,0.5391555428504944,0.3891354501247406,-0.15002009272575378,0.0,-0.2782501167151197,"Node(id=29_790_51, type=transcoder, layer=14, feature=790, pos=51)",1
13,51,13122,transcoder,14,51,7697,transcoder,1.0310401916503906,0.8338837027549744,-0.19715648889541626,0.0,-0.19122095384063253,"Node(id=29_7697_51, type=transcoder, layer=14, feature=7697, pos=51)",1
13,51,13122,transcoder,14,51,14073,transcoder,0.8638689517974854,0.6192288994789124,-0.244640052318573,0.0,-0.2831911620501478,"Node(id=29_14073_51, type=transcoder, layer=14, feature=14073, pos=51)",1
13,51,13122,transcoder,14,51,2652,transcoder,1.2029510736465454,0.9535551071166992,-0.2493959665298462,0.0,-0.20732012464467398,"Node(id=29_2652_51, type=transcoder, layer=14, feature=2652, pos=51)",1
13,51,13122,transcoder,14,51,7323,lorsa,1.7485430240631104,0.0,-1.7485430240631104,0.0,-1.0,"Node(id=28_7323_51, type=lorsa, layer=14, feature=7323, pos=51)",1
0,51,13740,lorsa,0,51,2952,transcoder,1.7277238368988037,1.5041389465332031,-0.22358489036560059,0.0,-0.1294100860279422,"Node(id=1_2952_51, type=transcoder, layer=0, feature=2952, pos=51)",1
0,51,2952,transcoder,2,51,5718,transcoder,0.8235379457473755,0.0,-0.8235379457473755,0.0,-1.0,"Node(id=5_5718_51, type=transcoder, layer=2, feature=5718, pos=51)",1
0,51,2952,transcoder,1,51,11331,transcoder,0.7390512824058533,0.0,-0.7390512824058533,0.0,-1.0,"Node(id=3_11331_51, type=transcoder, layer=1, feature=11331, pos=51)",1
0,51,2952,transcoder,1,51,11218,transcoder,0.6390401721000671,0.0,-0.6390401721000671,0.0,-1.0,"Node(id=3_11218_51, type=transcoder, layer=1, feature=11218, pos=51)",1
0,51,2952,transcoder,1,51,11215,lorsa,6.104880332946777,0.0,-6.104880332946777,0.0,-1.0,"Node(id=2_11215_51, type=lorsa, layer=1, feature=11215, pos=51)",1
0,51,2952,transcoder,14,51,11103,transcoder,1.2022953033447266,0.0,-1.2022953033447266,0.0,-1.0,"Node(id=29_11103_51, type=transcoder, layer=14, feature=11103, pos=51)",1
0,51,2952,transcoder,7,51,9138,transcoder,1.008360505104065,0.0,-1.008360505104065,0.0,-1.0,"Node(id=15_9138_51, type=transcoder, layer=7, feature=9138, pos=51)",1
0,51,2952,transcoder,1,23,1321,transcoder,0.8943891525268555,0.514775276184082,-0.37961387634277344,0.0,-0.4244392670352461,"Node(id=3_1321_23, type=transcoder, layer=1, feature=1321, pos=23)",1
0,51,2952,transcoder,14,51,2640,transcoder,1.2701964378356934,0.0,-1.2701964378356934,0.0,-1.0,"Node(id=29_2640_51, type=transcoder, layer=14, feature=2640, pos=51)",1
0,51,2952,transcoder,11,51,9680,transcoder,1.042241096496582,0.0,-1.042241096496582,0.0,-1.0,"Node(id=23_9680_51, type=transcoder, layer=11, feature=9680, pos=51)",1
0,51,2952,transcoder,13,51,12356,transcoder,3.2392890453338623,0.0,-3.2392890453338623,0.0,-1.0,"Node(id=27_12356_51, type=transcoder, layer=13, feature=12356, pos=51)",1
0,51,2952,transcoder,14,23,5634,transcoder,3.0851762294769287,2.5983760356903076,-0.4868001937866211,0.0,-0.15778683536309848,"Node(id=29_5634_23, type=transcoder, layer=14, feature=5634, pos=23)",1
0,51,2952,transcoder,12,51,8628,transcoder,0.8337218761444092,0.0,-0.8337218761444092,0.0,-1.0,"Node(id=25_8628_51, type=transcoder, layer=12, feature=8628, pos=51)",1
0,51,2952,transcoder,10,51,12950,transcoder,0.8460464477539062,0.0,-0.8460464477539062,0.0,-1.0,"Node(id=21_12950_51, type=transcoder, layer=10, feature=12950, pos=51)",1
0,51,2952,transcoder,3,62,11384,lorsa,8.462882995605469,7.149542331695557,-1.313340663909912,0.0,-0.15518832820823494,"Node(id=6_11384_62, type=lorsa, layer=3, feature=11384, pos=62)",1
0,51,2952,transcoder,10,51,9278,transcoder,8.472284317016602,5.964064598083496,-2.5082197189331055,0.0,-0.29604999373018454,"Node(id=21_9278_51, type=transcoder, layer=10, feature=9278, pos=51)",1
0,51,2952,transcoder,3,51,7112,transcoder,1.2625163793563843,0.0,-1.2625163793563843,0.0,-1.0,"Node(id=7_7112_51, type=transcoder, layer=3, feature=7112, pos=51)",1
0,51,2952,transcoder,9,54,12243,lorsa,2.3094804286956787,0.0,-2.3094804286956787,0.0,-1.0,"Node(id=18_12243_54, type=lorsa, layer=9, feature=12243, pos=54)",1
0,51,2952,transcoder,8,51,5284,transcoder,1.6072231531143188,0.0,-1.6072231531143188,0.0,-1.0,"Node(id=17_5284_51, type=transcoder, layer=8, feature=5284, pos=51)",1
0,51,2952,transcoder,2,51,9305,transcoder,0.8282850384712219,0.0,-0.8282850384712219,0.0,-1.0,"Node(id=5_9305_51, type=transcoder, layer=2, feature=9305, pos=51)",1
0,51,2952,transcoder,14,55,9044,lorsa,3.8024330139160156,0.0,-3.8024330139160156,0.0,-1.0,"Node(id=28_9044_55, type=lorsa, layer=14, feature=9044, pos=55)",1
0,51,2952,transcoder,1,51,8276,lorsa,2.0241923332214355,1.6006032228469849,-0.4235891103744507,0.0,-0.2092632717861956,"Node(id=2_8276_51, type=lorsa, layer=1, feature=8276, pos=51)",1
0,51,2952,transcoder,11,54,10708,transcoder,0.9755883812904358,0.8480203151702881,-0.1275680661201477,0.0,-0.13076013262008118,"Node(id=23_10708_54, type=transcoder, layer=11, feature=10708, pos=54)",1
0,51,2952,transcoder,7,0,6104,transcoder,6.486999988555908,5.153594493865967,-1.3334054946899414,0.0,-0.20555040805338048,"Node(id=15_6104_0, type=transcoder, layer=7, feature=6104, pos=0)",1
0,51,2952,transcoder,13,55,9300,transcoder,0.6302089691162109,0.24988281726837158,-0.38032615184783936,0.0,-0.6034921279860538,"Node(id=27_9300_55, type=transcoder, layer=13, feature=9300, pos=55)",1
0,51,2952,transcoder,5,51,8348,transcoder,1.215765118598938,0.0,-1.215765118598938,0.0,-1.0,"Node(id=11_8348_51, type=transcoder, layer=5, feature=8348, pos=51)",1
0,51,2952,transcoder,14,51,11169,transcoder,0.6642193794250488,0.0,-0.6642193794250488,0.0,-1.0,"Node(id=29_11169_51, type=transcoder, layer=14, feature=11169, pos=51)",1
0,51,2952,transcoder,8,14,912,transcoder,0.7022373080253601,0.5578604340553284,-0.14437687397003174,0.0,-0.20559556195612697,"Node(id=17_912_14, type=transcoder, layer=8, feature=912, pos=14)",1
0,51,2952,transcoder,11,51,9849,transcoder,0.687792956829071,0.0,-0.687792956829071,0.0,-1.0,"Node(id=23_9849_51, type=transcoder, layer=11, feature=9849, pos=51)",1
0,51,2952,transcoder,13,55,14142,transcoder,0.6139975786209106,0.2745231091976166,-0.33947446942329407,0.0,-0.5528921957408721,"Node(id=27_14142_55, type=transcoder, layer=13, feature=14142, pos=55)",1
0,51,2952,transcoder,7,8,6104,transcoder,7.688426494598389,6.3315629959106445,-1.3568634986877441,0.0,-0.17648129947539037,"Node(id=15_6104_8, type=transcoder, layer=7, feature=6104, pos=8)",1
0,51,2952,transcoder,8,62,8174,transcoder,1.1858330965042114,1.0050417184829712,-0.18079137802124023,0.0,-0.15245937944741633,"Node(id=17_8174_62, type=transcoder, layer=8, feature=8174, pos=62)",1
0,51,2952,transcoder,3,55,8792,lorsa,2.6274337768554688,1.9936082363128662,-0.6338255405426025,0.0,-0.24123368821922103,"Node(id=6_8792_55, type=lorsa, layer=3, feature=8792, pos=55)",1
0,51,2952,transcoder,8,51,5050,transcoder,0.8566882014274597,0.0,-0.8566882014274597,0.0,-1.0,"Node(id=17_5050_51, type=transcoder, layer=8, feature=5050, pos=51)",1
0,51,2952,transcoder,3,3,5514,transcoder,1.3314927816390991,1.1294695138931274,-0.20202326774597168,0.0,-0.1517268967070751,"Node(id=7_5514_3, type=transcoder, layer=3, feature=5514, pos=3)",1
0,51,2952,transcoder,7,51,14452,transcoder,2.90750789642334,0.0,-2.90750789642334,0.0,-1.0,"Node(id=15_14452_51, type=transcoder, layer=7, feature=14452, pos=51)",1
0,51,2952,transcoder,9,14,13080,lorsa,4.417771816253662,3.9046380519866943,-0.5131337642669678,0.0,-0.11615216575448051,"Node(id=18_13080_14, type=lorsa, layer=9, feature=13080, pos=14)",1
0,51,2952,transcoder,13,51,5681,lorsa,1.9713155031204224,0.0,-1.9713155031204224,0.0,-1.0,"Node(id=26_5681_51, type=lorsa, layer=13, feature=5681, pos=51)",1
0,51,2952,transcoder,3,51,2992,lorsa,2.136613607406616,0.0,-2.136613607406616,0.0,-1.0,"Node(id=6_2992_51, type=lorsa, layer=3, feature=2992, pos=51)",1
0,51,2952,transcoder,12,32,13896,transcoder,8.983194351196289,0.0,-8.983194351196289,0.0,-1.0,"Node(id=25_13896_32, type=transcoder, layer=12, feature=13896, pos=32)",1
0,51,2952,transcoder,6,6,7291,transcoder,2.9459125995635986,2.316305160522461,-0.6296074390411377,0.0,-0.2137223755838535,"Node(id=13_7291_6, type=transcoder, layer=6, feature=7291, pos=6)",1
0,51,2952,transcoder,8,54,11682,transcoder,0.4600358009338379,0.0,-0.4600358009338379,0.0,-1.0,"Node(id=17_11682_54, type=transcoder, layer=8, feature=11682, pos=54)",1
0,51,2952,transcoder,12,54,9524,transcoder,0.9488894939422607,0.7981269359588623,-0.15076255798339844,0.0,-0.1588831565170351,"Node(id=25_9524_54, type=transcoder, layer=12, feature=9524, pos=54)",1
0,51,2952,transcoder,8,54,1436,lorsa,2.9068973064422607,2.0833537578582764,-0.8235435485839844,0.0,-0.28330672251780226,"Node(id=16_1436_54, type=lorsa, layer=8, feature=1436, pos=54)",1
0,51,2952,transcoder,11,54,14428,lorsa,3.4473183155059814,2.5568594932556152,-0.8904588222503662,0.0,-0.25830478672221735,"Node(id=22_14428_54, type=lorsa, layer=11, feature=14428, pos=54)",1
0,51,2952,transcoder,10,14,14175,transcoder,0.5143704414367676,0.45593661069869995,-0.05843383073806763,0.0,-0.1136026218280488,"Node(id=21_14175_14, type=transcoder, layer=10, feature=14175, pos=14)",1
0,51,2952,transcoder,13,51,3932,transcoder,0.40207821130752563,0.0,-0.40207821130752563,0.0,-1.0,"Node(id=27_3932_51, type=transcoder, layer=13, feature=3932, pos=51)",1
0,51,2952,transcoder,12,54,9881,lorsa,2.963268280029297,1.7191909551620483,-1.2440773248672485,0.0,-0.4198328356739096,"Node(id=24_9881_54, type=lorsa, layer=12, feature=9881, pos=54)",1
0,51,2952,transcoder,3,56,2286,transcoder,0.6956806182861328,0.40619364380836487,-0.28948697447776794,0.0,-0.41612051114912935,"Node(id=7_2286_56, type=transcoder, layer=3, feature=2286, pos=56)",1
0,51,2952,transcoder,5,56,1007,transcoder,1.8848531246185303,1.595650315284729,-0.28920280933380127,0.0,-0.15343519638557096,"Node(id=11_1007_56, type=transcoder, layer=5, feature=1007, pos=56)",1
0,51,2952,transcoder,7,5,11946,transcoder,2.906679153442383,2.60284686088562,-0.3038322925567627,0.0,-0.10452900940130727,"Node(id=15_11946_5, type=transcoder, layer=7, feature=11946, pos=5)",1
0,51,2952,transcoder,14,51,4640,lorsa,1.3973380327224731,0.0,-1.3973380327224731,0.0,-1.0,"Node(id=28_4640_51, type=lorsa, layer=14, feature=4640, pos=51)",1
0,51,2952,transcoder,7,2,6104,transcoder,7.048698425292969,4.706262111663818,-2.3424363136291504,0.0,-0.3323218234481057,"Node(id=15_6104_2, type=transcoder, layer=7, feature=6104, pos=2)",1
0,51,2952,transcoder,9,54,13348,transcoder,0.5763208270072937,0.42644739151000977,-0.14987343549728394,0.0,-0.2600520898672766,"Node(id=19_13348_54, type=transcoder, layer=9, feature=13348, pos=54)",1
0,51,2952,transcoder,3,51,13895,transcoder,1.1960400342941284,0.0,-1.1960400342941284,0.0,-1.0,"Node(id=7_13895_51, type=transcoder, layer=3, feature=13895, pos=51)",1
0,51,2952,transcoder,14,55,8748,lorsa,1.8016709089279175,0.0,-1.8016709089279175,0.0,-1.0,"Node(id=28_8748_55, type=lorsa, layer=14, feature=8748, pos=55)",1
0,51,2952,transcoder,11,14,12258,transcoder,0.23024021089076996,0.0,-0.23024021089076996,0.0,-1.0,"Node(id=23_12258_14, type=transcoder, layer=11, feature=12258, pos=14)",1
0,51,2952,transcoder,7,14,2772,transcoder,0.7835947275161743,0.702602207660675,-0.08099251985549927,0.0,-0.10336021544227081,"Node(id=15_2772_14, type=transcoder, layer=7, feature=2772, pos=14)",1
0,51,2952,transcoder,2,6,13953,transcoder,1.7135149240493774,1.4187846183776855,-0.2947303056716919,0.0,-0.1720033491013813,"Node(id=5_13953_6, type=transcoder, layer=2, feature=13953, pos=6)",1
0,51,2952,transcoder,10,2,54,transcoder,18.140689849853516,6.745261192321777,-11.395428657531738,0.0,-0.6281695322421135,"Node(id=21_54_2, type=transcoder, layer=10, feature=54, pos=2)",1
0,51,2952,transcoder,12,51,15847,transcoder,3.3805553913116455,1.9300278425216675,-1.450527548789978,0.0,-0.42907965730068326,"Node(id=25_15847_51, type=transcoder, layer=12, feature=15847, pos=51)",1
0,51,2952,transcoder,14,51,13673,lorsa,0.8683499097824097,0.0,-0.8683499097824097,0.0,-1.0,"Node(id=28_13673_51, type=lorsa, layer=14, feature=13673, pos=51)",1
0,51,2952,transcoder,14,51,790,transcoder,0.5391555428504944,0.0,-0.5391555428504944,0.0,-1.0,"Node(id=29_790_51, type=transcoder, layer=14, feature=790, pos=51)",1
0,51,2952,transcoder,7,1,6104,transcoder,6.96210241317749,4.976883411407471,-1.9852190017700195,0.0,-0.28514648075450666,"Node(id=15_6104_1, type=transcoder, layer=7, feature=6104, pos=1)",1
0,51,2952,transcoder,11,56,7586,transcoder,2.6750638484954834,1.362876057624817,-1.3121877908706665,0.0,-0.4905257837522909,"Node(id=23_7586_56, type=transcoder, layer=11, feature=7586, pos=56)",1
0,51,2952,transcoder,14,51,7697,transcoder,1.0310401916503906,0.0,-1.0310401916503906,0.0,-1.0,"Node(id=29_7697_51, type=transcoder, layer=14, feature=7697, pos=51)",1
0,51,2952,transcoder,8,14,16275,lorsa,3.750656843185425,3.3071563243865967,-0.4435005187988281,0.0,-0.1182460932422077,"Node(id=16_16275_14, type=lorsa, layer=8, feature=16275, pos=14)",1
0,51,2952,transcoder,13,51,6109,transcoder,0.38438713550567627,0.0,-0.38438713550567627,0.0,-1.0,"Node(id=27_6109_51, type=transcoder, layer=13, feature=6109, pos=51)",1
0,51,2952,transcoder,14,51,14073,transcoder,0.8638689517974854,0.0,-0.8638689517974854,0.0,-1.0,"Node(id=29_14073_51, type=transcoder, layer=14, feature=14073, pos=51)",1
0,51,2952,transcoder,13,55,6340,transcoder,0.37931957840919495,0.0,-0.37931957840919495,0.0,-1.0,"Node(id=27_6340_55, type=transcoder, layer=13, feature=6340, pos=55)",1
0,51,2952,transcoder,5,54,14178,lorsa,2.141420841217041,0.0,-2.141420841217041,0.0,-1.0,"Node(id=10_14178_54, type=lorsa, layer=5, feature=14178, pos=54)",1
0,51,2952,transcoder,14,51,2652,transcoder,1.2029510736465454,0.0,-1.2029510736465454,0.0,-1.0,"Node(id=29_2652_51, type=transcoder, layer=14, feature=2652, pos=51)",1
0,51,2952,transcoder,13,56,12356,transcoder,1.2258914709091187,0.0,-1.2258914709091187,0.0,-1.0,"Node(id=27_12356_56, type=transcoder, layer=13, feature=12356, pos=56)",1
0,51,2952,transcoder,12,37,6377,transcoder,0.3010123670101166,0.18985217809677124,-0.11116018891334534,0.0,-0.36928778049045874,"Node(id=25_6377_37, type=transcoder, layer=12, feature=6377, pos=37)",1
0,51,2952,transcoder,14,54,9044,lorsa,3.588165521621704,0.0,-3.588165521621704,0.0,-1.0,"Node(id=28_9044_54, type=lorsa, layer=14, feature=9044, pos=54)",1
0,51,2952,transcoder,12,2,13896,transcoder,12.517711639404297,5.2190327644348145,-7.298678874969482,0.0,-0.5830681425823944,"Node(id=25_13896_2, type=transcoder, layer=12, feature=13896, pos=2)",1
0,51,2952,transcoder,11,37,7513,transcoder,0.49810850620269775,0.0,-0.49810850620269775,0.0,-1.0,"Node(id=23_7513_37, type=transcoder, layer=11, feature=7513, pos=37)",1
0,51,2952,transcoder,6,55,4801,transcoder,1.9008395671844482,1.1508688926696777,-0.7499706745147705,0.0,-0.3945470661817284,"Node(id=13_4801_55, type=transcoder, layer=6, feature=4801, pos=55)",1
0,51,2952,transcoder,12,37,15342,lorsa,1.2413737773895264,0.0,-1.2413737773895264,0.0,-1.0,"Node(id=24_15342_37, type=lorsa, layer=12, feature=15342, pos=37)",1
0,51,2952,transcoder,6,14,8940,transcoder,1.2855827808380127,0.7373481392860413,-0.5482346415519714,0.0,-0.42644833901291235,"Node(id=13_8940_14, type=transcoder, layer=6, feature=8940, pos=14)",1
0,51,2952,transcoder,12,1,13896,transcoder,12.206680297851562,7.5120439529418945,-4.694636344909668,0.0,-0.3845956665004119,"Node(id=25_13896_1, type=transcoder, layer=12, feature=13896, pos=1)",1
0,51,2952,transcoder,10,14,6896,transcoder,0.4185520112514496,0.3706580102443695,-0.04789400100708008,0.0,-0.1144278362535624,"Node(id=21_6896_14, type=transcoder, layer=10, feature=6896, pos=14)",1
0,51,2952,transcoder,12,51,5918,transcoder,0.6882085204124451,0.0,-0.6882085204124451,0.0,-1.0,"Node(id=25_5918_51, type=transcoder, layer=12, feature=5918, pos=51)",1
0,51,2952,transcoder,14,51,7323,lorsa,1.7485430240631104,0.0,-1.7485430240631104,0.0,-1.0,"Node(id=28_7323_51, type=lorsa, layer=14, feature=7323, pos=51)",1
0,51,2952,transcoder,12,37,15649,lorsa,3.205152750015259,1.5452061891555786,-1.6599465608596802,0.0,-0.5178993609124488,"Node(id=24_15649_37, type=lorsa, layer=12, feature=15649, pos=37)",1
0,51,2952,transcoder,6,5,16038,transcoder,2.0866637229919434,1.849003553390503,-0.23766016960144043,0.0,-0.11389481064091804,"Node(id=13_16038_5, type=transcoder, layer=6, feature=16038, pos=5)",1
0,51,2952,transcoder,10,51,13957,transcoder,1.0498993396759033,0.0,-1.0498993396759033,0.0,-1.0,"Node(id=21_13957_51, type=transcoder, layer=10, feature=13957, pos=51)",1
0,51,2952,transcoder,10,56,11708,transcoder,2.9663991928100586,1.6290454864501953,-1.3373537063598633,0.0,-0.4508340312394008,"Node(id=21_11708_56, type=transcoder, layer=10, feature=11708, pos=56)",1
0,51,2952,transcoder,6,45,4984,transcoder,0.9259824752807617,0.7739536762237549,-0.15202879905700684,0.0,-0.16418107590093547,"Node(id=13_4984_45, type=transcoder, layer=6, feature=4984, pos=45)",1
0,51,13740,lorsa,1,51,11331,transcoder,0.7390512824058533,0.5067070126533508,-0.23234426975250244,0.0,-0.31438179634320634,"Node(id=3_11331_51, type=transcoder, layer=1, feature=11331, pos=51)",1
